,nom,prenom,age,taille,poids,niveau_etude,revenu_estime_mois,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,montant_pret,sexe_F,sexe_H,sport_licence_non,sport_licence_oui,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,smoker_non,smoker_oui,nationalité_francaise_non,nationalité_francaise_oui,situation_familiale_célibataire,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
1260,234,296,65,176.4,89.6,0,5060,3.0,0.96,2022-04-11,444.0,1390.71,23725.55281337622,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
1261,289,439,32,177.1,72.7,0,1331,3.0,0.63,2022-11-22,699.0,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1262,12,467,50,168.1,83.8,0,2637,3.0,0.32,2024-05-16,574.0,5000.0,500.0,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False
1263,738,17,67,182.9,85.2,1,3029,3.0,0.2,2020-08-18,574.0,5000.0,8910.279919978962,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
1264,316,546,29,178.4,57.8,0,1487,3.0,0.61,2024-01-10,550.0,5000.0,500.0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False
1265,111,542,32,166.4,73.6,0,1975,4.0,0.2,2024-02-25,574.0,5000.0,500.0,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
1266,529,653,73,180.8,54.3,0,1872,3.0,0.69,2025-03-05,574.0,5000.0,500.0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
1267,144,640,55,175.5,60.4,2,4059,1.0,0.82,2023-03-05,574.0,5000.0,500.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1268,653,289,36,186.4,82.1,2,500,3.0,0.44,2020-01-26,574.0,699.15,500.0,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
1269,35,157,41,181.5,52.3,0,3509,0.0,0.02,2021-03-26,744.0,10000.0,500.0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False
1270,540,57,72,171.7,52.8,4,3003,5.0,0.34,2025-03-23,574.0,676.96,26649.02967602682,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
1271,225,585,27,163.7,89.3,3,1915,3.0,0.64,2023-07-15,493.0,5000.0,18028.991851950024,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
1272,300,149,61,163.2,66.1,4,3229,3.0,0.87,2023-06-26,574.0,5000.0,30346.12334812744,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
1273,899,357,45,164.1,69.9,2,4140,4.0,0.94,2021-04-29,574.0,10000.0,828.5931393066742,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
1274,111,74,68,178.8,67.5,2,4392,3.0,0.19,2023-09-17,574.0,5000.0,9862.615767813557,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
1275,700,611,42,172.4,67.8,0,1933,2.0,0.09,2024-12-19,574.0,5000.0,500.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
1276,883,168,19,174.4,73.1,3,2406,3.0,0.7,2020-08-21,511.0,5000.0,6294.336841708063,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1277,759,27,39,160.2,72.6,4,1889,3.0,0.85,2020-09-08,574.0,438.31,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
1278,119,393,39,170.9,45.8,3,1524,5.0,0.09,2020-09-10,574.0,10000.0,20229.357657695746,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False
1279,951,320,59,178.5,78.5,0,2053,3.0,0.71,2022-05-19,810.0,889.81,500.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1280,3,157,44,170.9,64.8,3,1872,2.0,0.33,2024-07-18,321.0,10000.0,25731.459876239493,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
1282,607,524,63,188.9,73.1,4,2489,3.0,0.66,2020-04-01,574.0,5000.0,13313.318582046735,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False
1283,846,511,62,161.4,60.1,2,1890,3.0,0.01,2022-10-14,661.0,452.79,500.0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
1284,515,302,74,183.1,79.0,1,500,5.0,0.2,2022-05-23,420.0,5000.0,500.0,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
1285,434,641,67,159.0,55.0,3,1552,3.0,0.23,2024-04-16,496.0,722.88,31396.49181776067,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False
1286,430,463,40,167.3,77.3,2,4145,5.0,0.56,2024-01-25,574.0,5000.0,500.0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
1287,470,400,22,169.4,92.3,3,2411,3.0,0.16,2022-10-28,407.0,10000.0,21703.552462423624,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1288,456,640,60,176.9,73.6,1,1515,4.0,0.95,2020-10-26,831.0,10000.0,500.0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
1290,312,166,42,157.4,63.5,4,5066,2.0,0.88,2022-12-04,574.0,5000.0,31279.742991111896,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
1291,604,459,73,168.4,70.8,3,2755,0.0,0.32,2025-05-23,801.0,875.05,33204.5400367384,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False
1292,225,484,60,151.6,73.0,3,500,3.0,0.47,2023-01-12,574.0,10000.0,15178.430230121532,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
1293,240,370,38,160.1,49.5,1,1986,3.0,0.75,2020-02-15,362.0,5000.0,500.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
1294,842,547,36,178.7,71.8,2,2375,3.0,0.03,2022-11-18,356.0,5000.0,6533.493722478406,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
1295,653,591,47,158.0,72.4,2,1522,2.0,0.94,2020-03-09,574.0,5000.0,500.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
1296,431,23,66,147.1,71.9,1,1178,3.0,0.18,2022-09-11,574.0,5000.0,500.0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False
1297,404,124,74,167.9,99.2,0,500,3.0,0.95,2024-02-09,574.0,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
1298,731,353,73,157.4,75.6,3,2986,3.0,0.8,2021-06-29,574.0,10000.0,500.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
1299,467,551,42,170.6,77.3,3,1981,2.0,0.94,2024-03-31,653.0,10000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False
1300,124,296,75,179.7,80.0,3,1929,3.0,0.69,2021-04-11,574.0,5000.0,500.0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
1301,716,296,65,178.4,85.3,0,4687,3.0,0.75,2024-02-12,644.0,1204.43,500.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1302,402,338,29,161.0,68.5,3,4280,3.0,0.77,2025-03-22,574.0,5000.0,500.0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1303,145,463,38,174.1,75.7,0,2173,3.0,0.46,2024-02-07,693.0,1086.19,3763.365375700911,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False
1304,891,611,71,176.7,61.4,2,4628,3.0,0.78,2024-03-15,574.0,704.03,24566.58607165321,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False
1305,160,207,31,183.0,49.5,2,4797,0.0,0.58,2024-11-14,663.0,5000.0,9911.22582326303,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1306,408,164,20,163.3,51.4,0,3624,0.0,0.86,2021-06-10,574.0,5000.0,500.0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1307,627,170,44,162.9,63.1,1,1787,3.0,0.44,2025-04-20,765.0,10000.0,500.0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1308,953,320,41,159.8,76.6,2,2836,1.0,0.15,2021-05-08,574.0,5000.0,500.0,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
1309,470,592,28,184.3,109.6,4,4466,2.0,0.34,2020-12-26,369.0,5000.0,26843.61226337767,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1310,799,33,55,167.5,49.0,4,500,5.0,0.98,2022-05-01,574.0,5000.0,500.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False
1311,118,33,65,164.5,58.4,4,2476,3.0,0.36,2020-04-07,485.0,10000.0,14320.295219647898,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False
1312,827,101,23,159.6,71.1,1,3258,4.0,0.86,2023-08-10,550.0,5000.0,21421.379721887948,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
1313,950,123,25,166.9,92.0,1,2974,5.0,0.78,2020-03-31,574.0,5000.0,14974.19121062256,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
1314,800,281,31,171.3,59.9,1,500,3.0,0.35,2022-05-14,574.0,10000.0,500.0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1315,517,44,56,172.0,64.5,0,3145,1.0,0.57,2023-11-24,621.0,971.08,500.0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
1316,137,330,54,167.8,75.5,3,2513,1.0,0.85,2020-03-25,574.0,10000.0,15466.498817494508,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
1317,700,230,70,168.9,86.3,0,4483,4.0,0.9,2025-02-25,804.0,5000.0,23580.485140549903,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False
1318,703,343,74,173.1,54.8,3,1372,3.0,0.85,2022-01-29,311.0,548.34,500.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
1319,738,329,26,163.9,80.1,3,1191,3.0,0.93,2024-07-31,574.0,5000.0,500.0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
1320,964,84,54,168.0,84.3,4,2374,0.0,0.46,2020-03-21,816.0,10000.0,31540.66438672988,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False
1321,20,78,55,174.4,48.9,2,4000,3.0,0.73,2025-02-10,574.0,5000.0,500.0,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
1322,779,35,49,149.8,48.3,1,2163,3.0,0.91,2021-11-02,574.0,10000.0,500.0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
1323,65,33,61,164.4,61.0,4,2406,4.0,0.28,2024-07-13,574.0,5000.0,33581.25319432047,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
1324,906,156,64,171.6,78.9,3,1488,3.0,0.27,2020-09-30,574.0,5000.0,25567.82025045327,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
1325,691,645,31,188.4,86.3,1,3517,3.0,0.53,2024-02-28,544.0,5000.0,3770.4664092956295,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1326,981,323,61,179.1,75.9,4,2407,2.0,0.66,2023-06-11,574.0,5000.0,4658.501555863989,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
1327,570,558,28,164.7,84.5,3,1808,5.0,0.95,2023-04-30,574.0,10000.0,35199.24968214522,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
1328,319,627,55,158.3,36.8,0,1217,3.0,0.39,2021-07-29,655.0,5000.0,500.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
1329,902,498,24,176.2,59.8,0,2414,0.0,0.42,2021-09-27,623.0,5000.0,500.0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
1330,555,493,60,170.0,42.5,3,3742,3.0,0.25,2024-03-22,525.0,781.93,500.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
1331,934,552,63,160.5,69.5,2,3836,0.0,0.2,2023-01-05,574.0,5000.0,14931.5320834179,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
1332,469,465,44,186.8,48.6,0,3994,0.0,0.91,2023-07-14,443.0,5000.0,500.0,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
1333,14,363,72,185.0,97.3,2,2989,4.0,0.04,2023-12-02,595.0,5000.0,12229.95280457813,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
1334,700,48,47,178.7,73.0,0,500,3.0,0.86,2021-03-11,574.0,457.37,500.0,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
1335,505,514,50,161.6,43.0,4,954,3.0,0.65,2023-06-25,580.0,5000.0,32459.69464009423,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1337,397,586,75,169.3,65.5,1,3776,2.0,0.98,2024-10-03,608.0,5000.0,12526.507075535286,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
1338,886,442,55,165.5,78.9,0,500,3.0,0.56,2020-06-10,637.0,682.02,500.0,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False
1339,546,238,65,185.2,57.1,0,2224,3.0,0.92,2022-02-15,574.0,5000.0,1407.8691143482913,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
1340,469,625,66,158.6,52.5,3,1187,3.0,0.14,2021-07-26,574.0,10000.0,5320.129056698557,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
1341,43,147,26,165.4,76.4,4,1833,1.0,0.43,2022-03-11,574.0,783.96,22104.480358947632,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
1342,368,513,30,176.4,59.1,3,2361,3.0,0.86,2023-09-19,557.0,10000.0,22933.21627026551,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
1343,395,339,67,174.1,89.2,1,3917,3.0,0.05,2020-02-21,659.0,5000.0,500.0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1344,219,177,30,184.7,63.9,1,3473,3.0,0.02,2021-11-28,730.0,10000.0,8481.375380806485,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1345,961,350,70,158.1,69.5,2,2771,5.0,0.67,2020-09-29,750.0,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
1346,555,378,61,178.8,65.1,2,2103,4.0,0.59,2025-02-06,574.0,856.01,10051.55635890977,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
