,age,niveau_etude,revenu_estime_mois,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,montant_pret,sport_licence_non,sport_licence_oui,smoker_non,smoker_oui,situation_familiale_célibataire,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf,imc
1963,25,2,2868,5.0,0.27,2022-12-22,574.0,656.09,3936.987882199189,True,False,False,True,False,False,False,True,25.067719798324966
1964,60,1,3854,3.0,0.46,2024-09-04,794.0,10000.0,500.0,True,False,True,False,True,False,False,False,25.09631006134503
1965,33,4,5013,3.0,0.56,2022-02-21,606.0,5000.0,23530.673118409748,False,True,True,False,True,False,False,False,33.37236816107408
1966,74,2,1923,4.0,0.85,2020-06-09,574.0,5000.0,9548.136652521298,True,False,False,True,False,True,False,False,31.140365531758494
1967,38,0,2434,1.0,0.47,2023-12-19,574.0,664.93,15614.34166031232,False,True,True,False,True,False,False,False,31.838681917827152
1968,56,3,1564,4.0,0.05,2024-01-14,574.0,5000.0,500.0,True,False,False,True,True,False,False,False,18.74251804848672
1969,51,3,1504,3.0,0.39,2020-04-29,363.0,5000.0,500.0,True,False,False,True,False,False,False,False,30.599572724114843
1970,49,0,2370,3.0,0.14,2024-04-24,574.0,351.41,500.0,True,False,True,False,False,False,False,True,31.440147069167157
1971,70,4,3815,4.0,0.64,2023-02-19,574.0,10000.0,23774.942935441304,True,False,True,False,False,False,True,False,24.96805829634122
1972,50,4,3118,2.0,0.02,2024-04-13,574.0,498.13,34422.793749033444,False,True,True,False,False,False,True,False,28.381112517437938
1973,38,4,1160,3.0,0.35,2023-03-11,574.0,884.01,18001.712746161706,False,True,True,False,False,False,False,False,27.51540862883215
1974,41,4,500,3.0,0.56,2020-04-06,574.0,1544.64,500.0,True,False,True,False,False,False,False,False,28.287212775993343
1975,66,0,2555,3.0,0.58,2023-09-02,574.0,424.58,4640.416577451158,True,False,True,False,False,False,False,False,20.017791060960008
1976,32,3,3090,3.0,0.19,2021-10-08,501.0,10000.0,35362.792350038,False,True,True,False,False,False,False,False,23.418271698034165
1977,72,3,2340,3.0,0.39,2022-02-05,453.0,10000.0,500.0,True,False,True,False,False,False,True,False,25.631063854009938
1978,26,4,2709,0.0,0.84,2024-04-09,574.0,5000.0,500.0,False,True,False,True,False,True,False,False,19.888669304733387
1979,27,1,4923,1.0,0.9,2022-09-18,720.0,904.94,500.0,False,True,False,True,False,False,False,False,18.339570087841928
1980,66,1,1152,5.0,0.2,2024-01-25,614.0,5000.0,500.0,True,False,False,True,False,False,False,False,20.10311716569699
1981,18,3,2275,3.0,0.06,2022-05-03,312.0,5000.0,638.3048473143879,True,False,False,True,True,False,False,False,24.65482372500465
1982,52,1,1704,2.0,0.04,2024-03-13,574.0,5000.0,9216.207178620856,False,True,False,True,False,False,False,True,22.81873555975635
1983,37,3,3213,3.0,0.68,2023-02-09,574.0,5000.0,23775.17553018986,True,False,True,False,True,False,False,False,31.135687117721513
1984,72,3,2276,3.0,0.62,2025-04-04,822.0,1421.1,19961.70560399181,False,True,True,False,False,True,False,False,20.04904356871614
1985,54,2,3569,3.0,0.85,2021-11-10,385.0,5000.0,14231.52245693375,False,True,False,True,False,True,False,False,30.459016382575857
1986,46,3,4556,1.0,0.31,2022-03-25,558.0,5000.0,14310.105944880894,False,True,False,True,False,False,False,False,21.487178494295453
1987,55,0,1352,3.0,0.11,2022-11-10,547.0,5000.0,500.0,False,True,False,True,False,False,False,True,31.722115910389746
1988,36,3,4677,3.0,0.08,2022-03-01,574.0,10000.0,14161.091016291472,True,False,False,True,True,False,False,False,34.39163622184028
1989,73,0,2777,4.0,0.31,2021-01-28,574.0,1000.21,500.0,True,False,False,True,False,True,False,False,15.03281277230344
1990,47,1,2697,2.0,0.07,2024-08-14,593.0,5000.0,4136.961924127789,False,True,False,True,True,False,False,False,30.50351809332007
1991,66,4,3578,3.0,0.03,2021-05-27,574.0,1314.57,500.0,False,True,False,True,False,False,False,True,26.179568037127385
1992,73,1,3478,3.0,0.02,2022-12-10,574.0,703.24,16495.24762999187,True,False,True,False,False,False,False,False,28.887156358108527
1993,64,3,1415,3.0,0.95,2021-05-13,574.0,10000.0,12729.553760490233,False,True,False,True,True,False,False,False,19.879249712264016
1994,49,2,1013,3.0,0.55,2020-05-14,574.0,5000.0,500.0,True,False,True,False,True,False,False,False,27.971350598593915
1995,68,2,3259,3.0,0.63,2024-06-01,574.0,874.38,23442.673971903056,False,True,True,False,False,False,False,False,24.06923005345272
1996,61,1,500,3.0,0.65,2022-09-13,540.0,1142.82,12515.879559256664,True,False,True,False,False,True,False,False,39.88243592571807
1997,36,4,3379,3.0,0.08,2020-07-17,632.0,10000.0,500.0,False,True,False,True,False,False,False,True,34.90326498082668
1998,56,3,963,2.0,0.06,2022-09-21,808.0,5000.0,13706.389154946404,True,False,False,True,False,False,False,False,30.561939110528893
1999,32,4,2674,3.0,0.74,2020-11-03,489.0,618.04,28002.58834585173,True,False,True,False,False,False,True,False,16.935921272772767
2000,37,1,2101,4.0,0.2,2025-03-11,574.0,10000.0,14866.12069737865,False,True,True,False,False,False,True,False,33.25562614327749
2001,40,3,986,5.0,0.46,2020-07-14,574.0,5000.0,500.0,False,True,False,True,False,False,True,False,34.9388883652245
2003,18,4,2598,3.0,0.97,2024-03-03,543.0,720.77,31612.27286524604,True,False,True,False,False,True,False,False,20.381569714992146
2004,53,0,2351,3.0,0.98,2024-06-06,443.0,10000.0,500.0,False,True,False,True,False,True,False,False,19.715062404636463
2005,23,4,1154,3.0,0.67,2024-03-24,798.0,10000.0,8831.25030859667,True,False,True,False,False,True,False,False,34.68927330176085
2006,58,2,2730,0.0,0.49,2025-04-13,306.0,5000.0,13357.067779901594,True,False,True,False,True,False,False,False,22.679548343126598
2007,56,2,2601,3.0,0.04,2025-02-19,574.0,5000.0,500.0,True,False,True,False,False,False,True,False,20.432255046811544
2008,75,0,3513,3.0,0.31,2025-02-07,574.0,5000.0,11455.912046514111,False,True,False,True,False,False,False,True,22.096688617708562
2009,29,2,2446,3.0,0.09,2023-06-28,574.0,10000.0,500.0,True,False,True,False,False,False,False,False,30.242790598180274
2010,56,0,500,3.0,0.01,2021-04-03,677.0,5000.0,500.0,False,True,True,False,False,False,False,True,35.78097616077094
2011,25,0,855,3.0,0.36,2024-02-01,574.0,5000.0,500.0,False,True,True,False,False,False,False,False,19.51763709373141
2012,26,1,888,2.0,0.13,2021-10-01,684.0,458.53,12878.232973245456,True,False,True,False,False,False,False,True,22.09306396834845
2013,23,3,3122,3.0,0.01,2022-03-07,574.0,520.07,13927.24723130989,False,True,False,True,False,False,False,False,21.910096115274797
2014,72,2,4059,3.0,0.27,2023-05-02,574.0,10000.0,500.0,True,False,False,True,False,True,False,False,19.490453755160754
2015,42,3,2843,0.0,0.03,2021-08-18,335.0,10000.0,7502.270222325245,True,False,True,False,False,False,True,False,23.77036596016478
2016,64,3,1960,5.0,0.86,2022-01-29,574.0,5000.0,500.0,False,True,False,True,False,False,False,False,16.77851824749783
2017,23,4,2752,4.0,0.72,2020-07-17,308.0,5000.0,500.0,False,True,False,True,False,False,False,True,14.580270846638227
2018,23,0,3039,3.0,0.64,2022-10-20,571.0,5000.0,500.0,True,False,True,False,False,True,False,False,30.096455566633274
2019,28,3,4656,2.0,0.83,2021-02-12,574.0,10000.0,2776.0609225830044,True,False,False,True,False,False,False,False,27.50465406730134
2020,74,3,4629,3.0,0.85,2024-11-10,574.0,10000.0,500.0,True,False,False,True,False,False,False,False,16.428677091219186
2021,70,3,2403,4.0,0.77,2023-10-07,574.0,5000.0,29413.15319571625,True,False,True,False,False,True,False,False,24.177136815017334
2022,51,2,1570,1.0,0.59,2025-01-23,302.0,5000.0,500.0,True,False,False,True,False,False,False,False,29.62068753527936
2023,66,0,574,2.0,0.29,2024-10-13,574.0,5000.0,500.0,True,False,True,False,False,False,False,True,25.054851391949196
2024,45,3,500,3.0,0.38,2023-08-03,574.0,5000.0,500.0,True,False,False,True,False,False,False,False,21.37907351477956
2025,66,0,2824,2.0,0.01,2021-08-28,574.0,5000.0,500.0,True,False,False,True,False,False,False,True,31.1950948402596
2026,23,1,2114,3.0,0.0,2020-07-19,574.0,10000.0,11307.782559114445,False,True,True,False,False,False,False,False,22.73957261659808
2027,23,2,1853,5.0,0.1,2023-05-17,574.0,5000.0,500.0,False,True,False,True,False,False,True,False,16.258745223822803
2028,72,3,2420,2.0,0.51,2022-05-10,677.0,5000.0,500.0,False,True,False,True,False,False,False,True,20.389434800782627
2029,46,0,2932,3.0,0.07,2025-04-24,574.0,5000.0,3833.5896443069296,False,True,True,False,True,False,False,False,18.071304494374033
2030,26,4,1338,3.0,0.04,2021-08-19,574.0,607.92,500.0,False,True,True,False,False,False,False,False,31.201776506454895
2031,31,3,859,5.0,0.62,2020-11-13,659.0,10000.0,24135.058602084555,False,True,True,False,True,False,False,False,22.11739412027856
2032,59,2,500,3.0,0.9,2025-04-20,301.0,5000.0,6107.272197303814,False,True,True,False,False,False,True,False,20.10698465841376
2033,72,1,1293,0.0,0.06,2022-07-06,692.0,5000.0,500.0,True,False,False,True,False,False,False,False,24.501775147928996
2034,31,1,1256,3.0,0.33,2024-01-31,397.0,10000.0,500.0,False,True,False,True,False,False,False,True,17.90606069600108
2035,19,1,3539,0.0,0.59,2022-11-16,574.0,5000.0,13612.407133409852,False,True,True,False,True,False,False,False,22.74818759495008
2036,22,2,3441,3.0,0.07,2024-01-04,574.0,10000.0,8437.208767183267,True,False,False,True,False,False,False,True,21.44464762018874
2037,64,0,1012,2.0,0.21,2024-10-28,719.0,949.92,500.0,True,False,True,False,True,False,False,False,27.30909609209539
2038,61,0,4214,3.0,0.63,2022-09-09,574.0,10000.0,500.0,True,False,False,True,False,False,False,True,23.334702302535085
2039,35,1,1281,3.0,0.21,2024-09-21,574.0,5000.0,500.0,True,False,False,True,False,False,False,False,27.675543353534668
2040,37,0,778,1.0,0.78,2023-02-26,574.0,5000.0,500.0,False,True,False,True,False,False,False,False,29.117670174100486
2041,68,3,2562,3.0,0.17,2021-11-01,428.0,10000.0,18531.680713726942,True,False,True,False,False,False,False,True,28.553846153846155
2042,28,1,3265,5.0,0.7,2021-09-21,416.0,10000.0,500.0,False,True,False,True,False,True,False,False,20.40123456790123
2043,69,3,1869,3.0,0.39,2020-09-01,574.0,5000.0,2254.314623514069,True,False,False,True,False,False,True,False,27.346072384066595
2044,51,3,881,3.0,0.12,2022-01-23,574.0,10000.0,4912.845807964071,True,False,False,True,False,False,True,False,29.273964450687117
2045,58,3,2706,5.0,0.83,2020-07-18,574.0,5000.0,3877.8074054585,False,True,True,False,False,False,False,False,24.552008785637742
2046,60,2,2033,3.0,0.71,2024-01-05,544.0,1251.98,500.0,False,True,False,True,False,False,False,False,31.615750843086687
2047,22,4,4569,3.0,0.13,2020-04-20,574.0,5000.0,8396.190455944006,True,False,True,False,False,False,False,True,29.103569313359525
2048,63,3,4252,3.0,0.75,2024-06-21,333.0,449.1,500.0,True,False,True,False,True,False,False,False,21.713857368572246
2049,29,4,2556,2.0,0.42,2020-01-25,574.0,5000.0,11820.033586900914,False,True,False,True,False,True,False,False,29.84985144738003
2050,70,1,500,3.0,0.42,2023-08-02,737.0,1072.05,1378.8341095833616,False,True,False,True,False,False,True,False,23.964100231781817
2051,71,4,1180,3.0,0.2,2020-10-08,574.0,5000.0,500.0,False,True,False,True,False,False,True,False,18.012416471913543
2052,65,3,2399,4.0,0.97,2021-08-18,378.0,5000.0,13779.911053967198,False,True,False,True,False,False,True,False,35.26334902844604
2053,46,0,3674,3.0,0.91,2021-07-01,805.0,980.67,3164.246634451308,True,False,True,False,False,False,False,True,20.74929518651903
2054,23,3,1351,3.0,0.74,2022-09-09,574.0,5000.0,9969.833540004722,False,True,False,True,True,False,False,False,34.77320841403541
2055,55,3,500,3.0,0.68,2024-07-17,303.0,972.37,500.0,False,True,False,True,False,True,False,False,23.261549592989635
2056,49,3,1357,5.0,0.93,2020-11-22,574.0,617.11,11560.70320160385,True,False,False,True,False,False,True,False,25.27922691782501
2057,72,1,3264,4.0,0.56,2025-02-24,574.0,10000.0,929.7763521751212,True,False,True,False,False,False,False,False,31.315705563969377
2058,21,4,2582,4.0,0.35,2023-08-06,574.0,10000.0,34147.79260060682,False,True,False,True,True,False,False,False,20.100419574154046
2059,59,2,3891,3.0,0.95,2023-08-28,358.0,5000.0,500.0,True,False,False,True,True,False,False,False,19.988639592704857
2060,64,1,2628,3.0,0.89,2024-05-05,594.0,5000.0,500.0,False,True,False,True,False,True,False,False,21.90236940614463
2061,46,0,1619,1.0,0.11,2022-08-27,574.0,10000.0,15302.681075646327,False,True,True,False,False,False,False,False,31.034885333784217
2062,68,1,2581,3.0,0.55,2022-09-01,405.0,5000.0,500.0,True,False,True,False,False,False,True,False,30.475050055787996
2063,30,0,2043,1.0,0.46,2025-02-21,315.0,10000.0,500.0,True,False,True,False,False,False,False,True,24.370243407404587
2065,53,2,1637,3.0,0.11,2022-03-08,847.0,10000.0,19126.87075270736,False,True,False,True,False,False,False,True,24.70154352347369
2066,32,4,3001,5.0,0.63,2021-10-29,574.0,5000.0,18178.48080575543,False,True,False,True,False,False,True,False,17.984839525214426
2067,21,2,2445,3.0,0.16,2023-12-28,574.0,5000.0,18360.716974486066,True,False,True,False,False,False,True,False,29.200656767314072
2068,29,4,2105,4.0,0.31,2023-10-11,574.0,5000.0,23766.373186543675,False,True,True,False,True,False,False,False,26.585424473897277
2069,60,3,1982,3.0,0.62,2024-06-23,685.0,5000.0,9653.4511909497,True,False,False,True,True,False,False,False,38.230768739185336
2070,39,0,2305,3.0,0.89,2020-12-16,713.0,606.59,29955.61075709085,False,True,True,False,False,False,False,False,33.456621610496505
2071,39,2,500,5.0,0.87,2022-05-14,746.0,5000.0,500.0,True,False,True,False,False,False,False,False,18.413907181423802
2072,34,4,2326,4.0,0.84,2021-08-05,654.0,5000.0,11882.756633659226,True,False,False,True,False,True,False,False,31.99265381083563
2073,69,3,1275,3.0,0.35,2023-05-19,399.0,672.77,500.0,False,True,False,True,False,False,False,False,26.485404778672343
2075,40,2,1805,3.0,1.0,2022-11-23,755.0,5000.0,19980.93728354916,False,True,True,False,False,False,False,False,16.471940493224476
2076,55,1,2442,0.0,0.23,2021-01-20,536.0,5000.0,10830.209741177352,False,True,False,True,False,False,False,False,20.9932464084589
2077,54,2,1305,2.0,0.81,2024-08-21,693.0,646.28,10101.05452495821,True,False,True,False,True,False,False,False,23.618948402414905
2078,26,3,1803,0.0,0.93,2021-07-13,574.0,10000.0,12610.398169813208,False,True,False,True,False,True,False,False,27.011244576593445
2079,30,1,2287,3.0,0.63,2021-12-22,574.0,5000.0,15593.449927134465,False,True,True,False,False,True,False,False,21.63422928422388
2080,31,0,3129,3.0,0.37,2020-06-11,847.0,5000.0,500.0,True,False,False,True,True,False,False,False,27.263899652220726
2081,67,1,2884,2.0,0.1,2025-01-20,550.0,10000.0,19179.76512783229,True,False,True,False,False,False,False,False,27.21274006470143
2082,53,1,3368,3.0,0.15,2024-02-25,574.0,5000.0,26082.714823492417,True,False,True,False,True,False,False,False,23.86579944677351
2083,66,0,1313,0.0,0.6,2021-08-17,574.0,10000.0,500.0,True,False,False,True,False,False,False,True,16.750531421018362
2084,18,3,2133,3.0,0.53,2023-03-20,574.0,5000.0,14464.390802440605,False,True,False,True,True,False,False,False,30.058574984714824
2085,35,0,3484,3.0,0.49,2021-06-16,310.0,898.47,500.0,True,False,True,False,False,False,False,True,23.195828108231428
2086,42,3,2623,3.0,0.14,2022-08-29,574.0,5000.0,26853.928695081147,False,True,True,False,False,False,False,True,18.947035322969818
2087,28,1,2709,3.0,0.56,2020-02-17,404.0,10000.0,11026.465260846971,False,True,True,False,False,True,False,False,25.68669638485919
2088,26,3,1157,3.0,0.72,2022-06-06,574.0,5000.0,500.0,False,True,False,True,False,True,False,False,24.981685091439704
2089,61,3,500,0.0,0.26,2024-11-21,835.0,878.36,500.0,False,True,False,True,True,False,False,False,21.424648367465473
2090,21,3,2767,3.0,0.9,2021-05-27,574.0,10000.0,500.0,False,True,False,True,False,False,False,False,29.27364088146799
2091,35,0,1439,3.0,0.56,2022-06-26,560.0,5000.0,1553.518786046312,True,False,True,False,True,False,False,False,32.18639172630551
2092,58,1,2001,3.0,0.19,2021-08-01,388.0,5000.0,4633.762084686702,True,False,True,False,False,False,True,False,24.279457500557392
2093,73,3,500,5.0,0.64,2021-08-26,362.0,880.78,500.0,False,True,False,True,False,True,False,False,31.823956864899618
2094,51,3,3818,3.0,0.84,2021-04-22,589.0,5000.0,20034.737506766676,True,False,True,False,False,False,False,True,17.283283823926542
2095,57,2,1929,4.0,0.43,2023-08-03,574.0,534.39,500.0,True,False,True,False,True,False,False,False,21.01029904215012
2096,32,2,4212,0.0,0.95,2022-07-02,498.0,5000.0,7340.3351191521215,True,False,False,True,False,False,False,False,29.56365887233119
2097,72,4,2069,3.0,0.98,2021-02-04,433.0,5000.0,16729.46577317209,True,False,True,False,False,False,False,False,34.27229076680375
2098,58,0,2608,3.0,0.97,2020-10-26,545.0,5000.0,2416.768672252488,False,True,False,True,False,True,False,False,31.05210414792724
2099,31,2,2710,2.0,0.67,2021-08-09,574.0,10000.0,8350.020806292578,False,True,False,True,True,False,False,False,22.145535822835715
2100,75,2,3743,4.0,0.19,2022-02-08,574.0,5000.0,500.0,True,False,True,False,False,True,False,False,23.534585224526786
2101,59,4,4684,3.0,0.85,2023-02-16,574.0,5000.0,7541.902739157582,False,True,True,False,False,False,False,False,24.701449151683565
2102,45,2,3637,5.0,0.66,2024-10-03,559.0,1049.57,500.0,False,True,True,False,False,False,False,False,30.45565170362358
2103,53,2,2399,3.0,0.99,2022-09-25,574.0,5000.0,24371.0037136856,False,True,True,False,False,False,False,True,33.20510959500653
2104,65,2,1036,3.0,0.02,2023-11-24,574.0,5000.0,6920.134906394364,True,False,False,True,False,False,True,False,18.332881122265654
2105,56,4,2735,1.0,0.64,2021-11-12,574.0,5000.0,8307.651250757117,True,False,False,True,False,True,False,False,25.441954427430897
2106,57,4,2829,2.0,0.12,2020-10-28,709.0,10000.0,34155.3626437111,False,True,False,True,False,True,False,False,12.475432931458483
2107,35,2,3165,3.0,0.68,2023-05-02,574.0,5000.0,22622.735913297944,False,True,True,False,False,False,False,True,27.829666334828467
2108,28,1,1425,4.0,0.87,2023-12-26,574.0,10000.0,500.0,True,False,False,True,False,False,True,False,19.936966233040398
2109,27,0,2765,3.0,0.98,2024-10-01,490.0,10000.0,500.0,False,True,True,False,True,False,False,False,23.37119487733403
