,nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalité_francaise,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,montant_pret
846,291,398,18,161.1,77.2,0,1,4,5,0,1,2212,2,,0.04,2022-12-01,834.0,,35080.871417525945
847,217,473,59,185.8,88.7,0,1,0,5,0,1,1693,4,0.0,0.66,2020-10-13,,10000.0,9210.633097072685
848,678,374,19,178.5,63.3,0,1,4,3,1,1,1985,1,,0.92,2021-11-07,,,4702.812188676967
849,950,493,34,174.2,57.5,0,0,1,3,0,0,1370,4,1.0,0.13,2024-06-29,330.0,1153.82,500.0
850,538,278,61,154.1,60.6,1,1,2,4,0,1,1226,4,1.0,0.6,2020-11-11,,5000.0,21253.504165053688
851,651,57,54,166.2,86.4,0,1,4,7,1,1,1434,2,3.0,0.23,2023-03-03,,5000.0,9332.083526883216
852,262,48,73,184.4,68.2,0,1,3,3,1,1,1579,4,3.0,0.01,2025-01-14,445.0,10000.0,15798.705570103417
853,823,313,23,181.2,87.2,0,1,0,6,0,1,2756,3,,0.39,2022-03-04,,,14985.199597962728
854,162,403,54,172.5,90.7,1,1,3,6,1,0,2154,2,,0.6,2020-02-20,,,500.0
855,456,47,56,175.6,80.4,1,0,3,0,0,1,3474,4,,0.26,2024-03-14,791.0,644.49,34488.74999640782
856,117,40,54,172.8,87.0,0,1,1,4,0,1,3485,2,,0.76,2020-12-17,547.0,10000.0,19345.66758417409
857,590,547,26,173.3,77.6,0,0,0,7,1,1,4095,2,0.0,0.51,2020-07-27,,5000.0,7532.138945560896
858,234,48,70,171.5,40.6,1,0,2,6,0,0,1074,2,,0.63,2022-07-10,,5000.0,500.0
859,601,599,31,171.3,54.7,1,1,4,4,1,0,1381,0,,0.48,2023-12-21,,,500.0
860,169,64,30,179.7,64.6,1,0,1,7,0,1,2957,4,,0.57,2020-12-12,,,22716.745394050467
861,778,124,38,159.1,64.3,0,1,0,2,0,1,2044,0,,0.8,2021-03-31,377.0,1332.12,500.0
862,32,481,27,162.9,75.6,0,1,0,1,0,1,3093,0,,0.64,2021-03-05,693.0,,20681.097315600247
863,615,320,30,172.3,51.6,1,0,0,4,1,0,3730,1,,0.34,2022-09-27,387.0,,500.0
864,934,587,74,178.2,75.9,1,0,1,0,0,1,2118,2,,0.43,2021-12-20,,,8894.289806602754
865,417,545,18,171.6,75.4,1,1,4,3,0,0,1939,1,4.0,0.38,2024-08-02,386.0,,500.0
866,740,533,49,146.0,56.6,1,0,1,1,0,0,2961,3,4.0,0.71,2022-03-23,,,500.0
867,950,401,40,178.3,53.6,1,0,1,5,1,1,1163,3,,0.77,2023-07-16,342.0,1448.43,500.0
868,17,560,40,156.2,54.5,1,1,2,5,1,1,3053,3,5.0,0.19,2022-11-26,,5000.0,23766.59476410503
869,495,611,38,163.3,104.1,0,1,4,0,0,1,3685,2,1.0,0.68,2020-09-29,523.0,10000.0,32008.185485476926
870,16,279,68,167.8,64.5,1,0,4,6,1,0,1454,1,,0.11,2020-04-10,577.0,5000.0,500.0
871,755,343,50,163.2,88.0,0,0,0,0,0,0,500,4,1.0,0.94,2022-02-16,,788.75,500.0
872,480,498,50,170.4,53.1,1,1,2,5,1,1,2558,2,1.0,0.88,2023-11-17,576.0,778.72,11500.035406653124
873,900,648,20,180.3,53.5,0,0,3,6,1,1,3693,0,,0.17,2023-08-17,,10000.0,15425.10876755011
874,305,484,36,179.1,74.7,1,1,2,0,1,1,500,0,5.0,0.08,2020-10-20,,-18.66,12737.218091515948
875,26,550,34,156.6,66.8,0,0,2,7,0,1,3770,3,1.0,0.63,2023-08-25,,,24198.55602015513
876,402,459,47,157.0,78.3,0,1,2,3,0,0,612,3,3.0,0.19,2020-11-13,743.0,,500.0
877,169,26,23,162.2,79.6,0,0,2,1,1,0,500,3,0.0,0.61,2020-11-06,,643.82,500.0
878,289,484,58,162.1,43.0,0,1,0,2,0,0,991,0,2.0,0.8,2024-11-08,827.0,10000.0,500.0
879,225,213,31,183.6,87.7,1,0,2,6,0,1,3535,4,,0.55,2025-03-06,,692.43,19835.92539738861
880,803,364,53,167.8,65.8,0,0,0,1,1,0,2076,2,2.0,0.48,2021-08-09,,,500.0
881,467,545,34,173.5,68.6,1,0,4,6,1,1,2018,3,,0.45,2020-01-27,,581.42,1836.7844760802927
882,482,639,25,174.6,72.6,0,1,0,7,1,0,2383,2,,0.03,2024-07-25,,5000.0,500.0
883,690,116,58,166.2,75.0,1,1,0,6,1,1,921,4,1.0,0.04,2025-06-08,,,1167.099525275034
884,360,320,67,157.0,75.6,1,0,3,3,1,1,3214,0,,0.74,2022-11-24,491.0,887.92,11242.995545552798
885,156,599,67,174.2,87.9,1,1,4,2,0,1,2323,4,,0.46,2021-08-05,,,22338.290912557102
886,122,356,28,152.2,75.3,1,1,4,3,0,1,4233,1,0.0,0.32,2024-08-30,,10000.0,30444.41752606657
887,708,516,73,158.8,80.3,1,0,1,3,0,0,2863,4,,0.91,2021-03-08,,10000.0,500.0
888,961,33,75,179.6,80.6,1,1,0,2,0,0,2028,1,,0.8,2020-08-17,,5000.0,500.0
889,778,330,40,174.1,50.9,1,1,2,0,1,0,3621,1,,0.91,2020-04-04,,10000.0,500.0
890,699,101,33,136.0,86.8,0,1,4,7,1,1,500,0,,0.27,2022-10-23,,5000.0,7941.080263849743
891,827,427,20,165.2,43.0,0,1,0,6,0,1,2384,4,,0.21,2024-07-30,823.0,5000.0,18259.874610043164
892,534,362,43,178.7,84.0,1,1,1,2,0,1,937,4,,0.4,2020-06-12,,5000.0,11155.671648827018
893,953,124,19,174.8,78.9,1,1,3,3,1,1,2990,4,3.0,0.62,2024-01-19,,,24511.42535744556
894,728,493,19,167.2,87.2,0,1,2,0,1,1,2109,4,,0.81,2020-03-17,,919.31,15669.04398561741
895,33,76,19,163.7,65.8,0,0,0,6,0,0,1811,4,,0.46,2023-11-26,675.0,10000.0,500.0
896,986,403,34,164.7,66.1,1,0,0,1,1,0,3319,1,,0.72,2024-06-16,,5000.0,500.0
897,396,173,59,167.5,77.0,1,1,1,6,1,0,1982,4,,0.99,2020-09-01,,5000.0,500.0
898,835,163,54,180.6,86.3,1,0,4,3,1,0,1185,2,,0.0,2022-03-31,557.0,5000.0,500.0
899,618,294,18,157.7,73.1,1,0,4,0,1,1,2304,4,,0.6,2021-09-12,368.0,10000.0,18449.42315980984
900,677,208,75,177.9,89.1,1,1,1,0,0,1,3711,4,,0.97,2022-05-22,451.0,5000.0,23727.3912340518
901,331,165,41,173.5,69.2,0,1,1,0,1,0,2841,1,,0.34,2020-06-06,542.0,,500.0
902,883,187,50,168.2,74.4,1,1,2,7,1,1,1399,0,5.0,0.11,2023-07-08,,10000.0,8067.806029332422
903,185,58,65,166.7,96.2,0,0,0,7,0,0,962,2,5.0,0.38,2020-06-25,603.0,5000.0,500.0
904,408,584,33,175.6,72.5,1,0,0,5,1,1,2701,2,1.0,0.6,2022-01-11,822.0,1002.95,4822.7471556909
905,977,217,23,189.9,71.8,0,1,0,0,0,0,2647,2,3.0,0.74,2022-02-23,,10000.0,500.0
906,484,304,48,177.6,33.8,0,0,1,5,0,1,1531,3,2.0,0.91,2024-10-07,483.0,,8937.89525243721
907,929,84,34,162.7,58.9,1,1,2,2,1,1,1314,3,,0.53,2020-06-18,,,500.0
908,228,157,43,159.8,91.1,0,1,3,0,1,1,3906,2,4.0,0.13,2021-12-11,,10000.0,23401.244236439383
909,858,411,44,198.4,74.2,1,0,4,2,0,0,2701,2,,0.41,2025-04-10,,5000.0,500.0
910,348,403,60,161.1,77.5,0,0,1,1,0,1,2940,0,,0.88,2020-08-29,,5000.0,14796.357807131111
911,399,257,18,181.7,72.0,1,0,0,2,1,1,500,3,2.0,0.4,2024-10-12,468.0,,500.0
912,774,631,48,169.9,81.0,0,0,4,7,0,1,2894,1,,0.66,2024-10-24,,10000.0,23140.7308451777
913,897,33,41,175.9,66.2,0,1,3,3,1,0,1311,1,,0.91,2023-01-24,,5000.0,500.0
914,467,542,45,172.0,76.9,1,0,2,6,1,1,3267,2,,0.0,2024-08-14,,10000.0,14074.377466935224
915,459,25,28,172.9,65.4,0,1,4,5,0,1,1933,2,,0.57,2022-04-14,,,23571.148482404995
916,482,390,63,168.5,62.4,0,1,0,0,1,1,3131,2,2.0,0.64,2023-08-01,825.0,5000.0,7014.187179419071
917,819,306,56,178.4,50.7,1,0,0,4,0,1,4403,4,,0.09,2021-06-18,787.0,487.52,14994.5795608102
918,742,43,65,181.4,76.6,1,1,1,2,0,1,3754,4,2.0,0.88,2020-08-02,,,19334.15534027285
919,676,183,43,187.2,84.3,1,1,3,1,0,0,4451,1,4.0,0.07,2023-07-09,,465.01,21416.473603610186
920,531,47,32,173.2,105.7,1,0,4,2,0,1,4587,2,,0.98,2024-10-14,442.0,,15410.780096993256
921,225,391,29,172.7,65.9,0,0,0,5,1,1,5272,3,,0.35,2021-06-11,,,3827.557213262908
922,303,584,75,174.4,65.7,0,1,3,5,1,0,3626,1,4.0,0.46,2021-06-05,,5000.0,500.0
923,887,219,40,167.8,82.7,1,1,0,3,0,1,914,1,,0.38,2022-08-15,,10000.0,500.0
924,188,560,70,171.2,74.0,0,0,1,0,0,1,2326,0,,0.13,2024-09-16,,,11311.766597335389
925,256,84,45,183.8,59.3,0,1,0,7,0,1,1978,2,,0.09,2021-05-13,621.0,10000.0,9116.730177951114
926,156,122,53,163.7,84.0,0,0,2,3,0,0,3685,2,4.0,0.59,2021-08-08,,10000.0,500.0
927,438,330,54,158.3,55.8,0,0,2,6,0,1,1910,1,1.0,0.89,2024-03-04,,,7377.783299074361
928,846,521,40,182.3,86.0,0,1,4,0,1,1,2077,1,1.0,0.2,2020-05-11,,,14249.999087338869
929,9,124,59,174.8,67.4,1,1,1,6,1,1,4734,2,4.0,0.51,2024-02-15,482.0,,17625.005304333405
930,846,656,20,175.9,84.7,0,0,1,3,1,0,2939,4,,0.3,2021-04-25,672.0,741.62,500.0
931,234,428,49,168.2,63.0,0,0,2,3,1,1,4726,1,3.0,0.95,2021-08-31,,,9102.16224972496
932,515,528,74,171.8,58.4,1,0,3,7,0,0,3130,3,2.0,0.26,2025-01-29,,10000.0,11840.820030828452
933,197,407,49,163.3,52.8,1,1,1,0,0,0,1444,4,2.0,0.56,2020-04-14,797.0,5000.0,3385.6371225579664
934,376,242,43,175.9,75.4,1,1,4,4,0,1,2075,3,,0.37,2021-11-10,592.0,,32669.937479172346
935,162,291,39,174.4,60.3,1,1,3,2,0,0,2713,4,2.0,0.47,2024-08-07,,5000.0,500.0
936,848,210,70,177.8,40.7,1,1,1,7,1,1,2427,3,,0.02,2025-01-24,,,17442.43220020994
937,220,296,61,183.3,56.7,1,0,1,6,1,0,3928,0,,0.28,2021-08-24,,5000.0,500.0
938,193,320,36,172.6,81.1,1,1,0,1,1,1,3333,1,5.0,0.78,2021-03-03,328.0,10000.0,7445.877283247973
939,930,496,39,178.5,80.7,1,0,0,2,1,0,2861,4,4.0,0.14,2021-04-05,,10000.0,500.0
940,883,165,39,172.5,41.6,1,1,3,6,1,0,3189,1,,0.59,2023-08-28,540.0,10000.0,1798.8103112959332
941,535,486,48,178.0,63.2,1,1,3,3,0,1,2682,1,0.0,0.11,2025-05-15,,10000.0,26379.13982790571
942,58,542,73,157.9,68.3,1,1,0,4,0,0,3100,2,,0.1,2020-04-18,415.0,228.73,500.0
943,779,423,38,177.0,63.1,1,1,0,7,1,0,3122,1,,0.99,2020-10-17,628.0,,500.0
944,592,320,42,169.5,76.5,0,1,4,4,1,1,2052,1,,0.83,2020-08-09,572.0,743.17,4637.667090328978
945,139,491,26,170.8,70.6,1,1,4,6,1,1,2635,1,,0.26,2024-07-17,653.0,,23976.78489774104
946,467,496,46,176.7,57.9,0,0,3,5,1,0,3325,2,5.0,0.64,2022-01-09,475.0,726.55,500.0
947,696,470,59,165.7,63.6,1,1,4,4,1,1,4873,3,,0.78,2025-01-02,,,23563.724981128857
948,245,42,53,178.1,75.6,1,1,2,6,0,0,2440,4,,0.87,2021-08-03,633.0,5000.0,6719.12224337161
949,837,287,35,175.8,74.3,1,1,0,0,0,0,4282,4,,0.27,2022-08-15,725.0,405.57,7798.858895084444
950,617,484,27,169.5,50.3,1,0,4,4,0,1,2025,3,4.0,0.98,2025-02-01,,5000.0,17653.584460874208
951,759,84,51,142.8,84.1,1,1,3,5,1,0,1598,1,,0.8,2020-11-27,,10000.0,500.0
952,860,439,57,173.5,71.1,0,0,4,5,1,1,2287,4,,0.47,2020-01-19,,5000.0,763.8257882278798
953,917,330,71,161.8,68.6,0,1,4,6,0,1,2297,4,3.0,0.83,2023-11-13,671.0,529.67,25690.51083872613
954,396,98,45,163.0,51.6,0,1,3,0,1,0,4059,0,3.0,0.4,2022-06-18,498.0,10000.0,3835.433356742735
955,737,329,73,181.0,66.1,0,1,0,0,1,0,1776,3,1.0,0.87,2024-11-12,,,500.0
956,981,391,28,169.4,52.1,0,0,0,2,0,0,3398,3,1.0,0.7,2020-08-25,,723.64,500.0
957,55,514,50,163.1,51.6,1,1,3,7,0,1,1266,0,,0.46,2023-06-11,,743.07,30725.27708971741
958,511,328,36,177.8,55.8,1,1,3,4,0,1,4098,2,,0.95,2022-07-26,602.0,5000.0,47474.27221391879
959,345,369,71,180.5,51.5,1,0,3,7,1,1,2057,3,,0.4,2024-08-24,,10000.0,20743.675272718458
960,704,367,31,168.8,106.0,0,1,2,3,1,1,3778,4,1.0,0.36,2023-06-13,758.0,5000.0,19998.243461066268
961,747,25,38,170.3,43.6,1,0,1,1,0,1,3345,0,0.0,0.9,2024-03-16,,5000.0,26465.223591017195
962,144,459,21,174.5,27.0,1,1,2,6,0,0,3219,2,,0.77,2023-01-26,690.0,5000.0,9980.438077538149
963,846,324,28,169.7,61.5,1,1,2,1,0,0,2026,4,,0.87,2024-12-10,763.0,10000.0,6182.241807638127
964,340,207,40,180.5,57.0,0,0,3,5,0,1,1282,3,,0.21,2020-02-28,,,13934.11431858846
965,962,329,33,185.8,46.9,1,0,3,5,1,1,2257,1,,0.38,2024-01-11,,5000.0,9647.05207576296
966,170,302,74,165.1,64.1,1,0,1,5,1,1,505,4,,0.34,2025-04-23,,5000.0,500.0
967,290,357,31,153.3,84.0,1,1,2,4,0,0,500,3,,0.84,2024-07-20,,5000.0,500.0
968,391,423,53,178.7,73.7,0,0,0,0,1,1,1785,2,,0.74,2024-12-20,,10000.0,500.0
969,967,602,64,159.6,53.5,0,0,0,5,0,1,500,4,,0.36,2024-09-10,,5000.0,500.0
970,497,0,46,170.4,71.0,1,1,2,4,1,0,1493,3,1.0,0.53,2020-12-18,,10000.0,500.0
971,238,634,37,164.0,55.5,0,1,2,6,0,1,3362,4,1.0,0.79,2023-05-12,,,27973.43076850212
972,886,169,49,180.1,76.5,1,1,3,0,0,0,1577,3,,0.87,2020-08-26,776.0,,15566.586750708451
973,747,193,32,163.6,94.0,0,0,3,7,0,1,2293,4,,0.5,2023-11-30,,,27078.054553957616
974,529,88,30,169.3,78.0,0,1,4,0,0,1,1577,1,2.0,0.15,2024-12-05,,,24900.96882567323
975,402,42,70,186.6,66.9,1,1,2,1,0,1,3366,0,,0.87,2024-01-18,402.0,,30850.856313728706
976,110,296,50,182.3,75.8,1,0,0,3,0,1,2836,3,,0.11,2021-11-18,451.0,10000.0,500.0
977,64,463,75,181.4,64.0,1,1,1,7,0,1,575,4,5.0,0.46,2023-11-15,,5000.0,20715.72786040349
978,186,637,60,158.9,59.7,1,1,0,6,1,0,1873,0,,0.3,2024-04-22,834.0,,500.0
979,732,441,36,180.7,97.0,0,0,2,0,0,0,3348,2,,0.16,2024-12-31,691.0,1011.34,500.0
980,256,552,50,178.0,57.5,1,0,0,1,1,0,1541,1,,0.17,2022-11-07,436.0,,500.0
981,693,296,28,156.3,65.0,1,0,4,2,0,0,2168,3,,0.41,2020-06-17,,10000.0,500.0
982,272,304,24,181.0,61.6,1,1,0,1,1,1,2384,4,,0.73,2023-11-01,,1160.79,6193.225131406318
983,761,296,49,163.6,63.2,0,1,3,4,1,1,3969,2,,0.77,2023-11-22,,10000.0,11578.482361457878
984,712,232,34,179.3,57.0,0,0,1,0,1,1,2108,4,3.0,0.97,2023-04-27,323.0,433.51,500.0
985,934,210,29,169.9,52.8,0,1,3,2,0,0,2485,3,5.0,0.97,2022-01-02,485.0,,500.0
986,789,171,40,167.3,87.6,0,0,4,5,0,0,1285,1,,0.82,2024-05-01,,337.59,500.0
987,725,39,45,169.0,80.9,1,0,0,3,1,1,518,0,,0.09,2020-04-15,,5000.0,500.0
988,803,75,58,181.4,66.2,0,1,4,7,1,1,2554,4,1.0,0.22,2024-12-12,323.0,5000.0,11301.820807689632
989,648,648,40,177.3,83.9,1,0,2,7,1,0,800,3,,0.47,2020-09-14,,5000.0,500.0
990,561,511,23,170.5,65.4,0,1,1,6,0,0,3694,2,,0.65,2025-02-20,,10000.0,6441.699232276767
991,974,165,32,167.1,50.5,0,1,1,5,1,0,2493,4,0.0,0.6,2020-06-07,,10000.0,500.0
992,518,330,27,170.9,62.8,0,1,2,2,0,1,1598,3,,0.83,2020-10-28,749.0,1235.59,21482.29879770653
993,21,304,26,157.4,67.6,1,0,2,0,0,1,841,2,,0.45,2021-05-31,767.0,5000.0,20631.732773372485
994,809,481,67,175.4,87.3,1,0,1,7,1,1,2211,1,1.0,0.11,2020-05-11,,10000.0,500.0
995,463,411,69,177.0,67.0,0,0,0,2,0,1,5660,2,,0.01,2021-12-01,,567.52,1817.867190887964
996,200,608,47,173.3,63.3,0,0,0,6,1,0,1613,1,4.0,0.18,2020-05-25,320.0,10000.0,500.0
997,817,585,54,176.6,73.7,0,0,2,7,0,0,500,1,4.0,0.73,2020-10-25,432.0,,500.0
998,974,2,42,167.1,51.5,0,0,1,6,0,1,2651,2,,0.75,2020-08-04,548.0,10000.0,8180.277514679585
999,738,84,24,170.9,80.5,1,0,4,6,0,0,920,2,3.0,0.08,2020-12-21,331.0,10000.0,500.0
1000,456,481,18,167.7,77.9,1,0,1,4,1,1,2187,0,1.0,0.91,2023-10-02,,10000.0,629.0174592264733
1001,259,320,24,162.2,74.8,0,0,0,3,0,1,2856,2,4.0,0.8,2021-12-27,,5000.0,1958.5691665117863
1002,403,202,54,173.9,66.5,0,0,0,3,0,1,2395,3,,0.21,2022-05-29,,10000.0,4276.50079142882
1003,313,648,51,175.1,68.2,0,1,3,2,1,1,500,4,,0.5,2020-04-10,,,500.0
1004,741,481,59,175.8,62.4,1,1,1,0,0,1,2162,4,,0.11,2020-11-07,,10000.0,25524.411122209836
1005,846,122,71,146.4,75.8,0,0,1,3,0,0,500,4,,0.39,2021-09-07,572.0,873.78,500.0
1006,14,106,65,160.9,58.3,0,1,1,7,0,0,500,4,1.0,0.28,2020-11-16,,777.82,500.0
1007,469,435,22,174.9,43.0,1,0,0,4,1,1,1985,0,3.0,0.75,2021-01-04,740.0,,500.0
1008,118,388,48,160.8,102.5,1,0,3,2,0,0,1165,4,1.0,0.09,2024-05-21,471.0,10000.0,500.0
1009,33,140,28,181.9,89.2,0,1,3,3,1,1,3788,3,,0.99,2024-12-20,847.0,10000.0,27187.825055741905
1010,151,367,42,156.0,60.8,0,0,1,6,1,1,2368,2,4.0,0.01,2022-10-15,667.0,,3095.6058161162705
1011,65,205,35,171.3,73.9,1,0,2,3,0,1,1106,4,5.0,0.67,2025-02-07,,,14892.129695892656
1012,981,645,38,173.1,72.6,1,0,4,2,0,1,2841,4,,0.05,2020-12-13,518.0,10000.0,22022.17102340588
1013,509,173,72,185.0,95.9,1,1,2,4,0,0,2373,2,,0.61,2020-11-01,593.0,,1598.5573296252444
1014,867,114,71,180.1,69.6,0,0,1,6,1,1,2290,0,,0.41,2020-06-13,817.0,1211.84,11417.686003789931
1015,50,328,27,176.1,63.7,1,1,2,5,1,0,1142,1,4.0,0.86,2025-05-29,522.0,5000.0,500.0
1016,615,647,53,160.2,37.4,0,1,2,7,0,1,1293,0,5.0,0.24,2020-06-27,300.0,10000.0,17767.617120803876
1017,847,296,31,165.1,67.9,0,0,0,3,1,0,1627,1,,0.71,2021-09-08,649.0,,500.0
1018,225,306,62,157.8,27.3,0,1,0,1,0,0,3329,3,,0.28,2024-01-23,,10000.0,500.0
1019,29,417,25,180.0,89.2,0,0,4,7,1,0,2574,3,,0.74,2021-06-08,621.0,10000.0,500.0
1020,922,165,68,163.7,66.9,1,1,4,4,0,1,2206,0,1.0,0.13,2020-07-21,575.0,,27971.661874715537
1021,72,257,41,148.1,77.1,1,1,2,1,0,1,500,4,,0.57,2022-09-12,,1040.2,22381.74034178567
1022,739,13,70,169.4,58.4,0,1,1,4,1,1,1988,2,,0.36,2023-11-12,794.0,5000.0,500.0
1023,675,459,19,175.7,61.7,0,0,0,1,1,0,1424,2,1.0,0.18,2023-01-03,674.0,,500.0
1024,37,524,31,164.3,90.5,1,1,2,3,1,1,3261,2,,1.0,2022-07-18,,812.92,15009.266566119604
1025,929,149,69,173.6,48.8,1,1,4,5,1,0,4380,0,,0.41,2022-06-28,,776.91,2567.77199802696
1026,110,33,28,167.4,72.1,1,1,2,2,1,0,2906,4,,0.17,2025-06-05,432.0,602.57,500.0
1027,773,428,55,169.5,55.7,1,1,4,4,0,1,2919,0,,0.11,2021-03-13,536.0,5000.0,25162.12457911411
1028,391,141,52,171.3,52.8,0,0,0,3,1,0,2435,2,3.0,0.67,2022-09-07,,,500.0
1029,469,391,43,162.9,41.2,1,0,3,5,0,1,2100,3,,0.05,2020-05-23,650.0,10000.0,23470.26525443351
1030,253,313,57,168.9,55.0,1,1,4,6,1,1,2849,2,3.0,0.09,2020-12-08,842.0,10000.0,25262.999727345657
1031,14,144,67,181.9,55.4,0,0,3,3,0,1,2990,2,3.0,0.98,2022-09-27,323.0,5000.0,8543.009391045001
1032,653,304,56,180.5,90.8,0,0,0,3,0,0,1562,3,,0.81,2024-08-10,,10000.0,500.0
1033,538,165,48,173.8,56.9,0,1,1,3,0,1,2487,1,5.0,0.59,2023-07-12,593.0,270.49,4617.462855473694
1034,774,648,46,167.1,65.2,1,0,1,5,1,0,865,1,,0.32,2020-04-05,691.0,798.92,500.0
1035,363,206,38,177.6,53.2,0,0,3,5,1,0,2496,4,2.0,0.22,2021-08-20,601.0,,500.0
1036,692,124,61,163.2,87.0,1,0,0,0,1,0,3414,3,,0.36,2020-04-03,,879.07,500.0
1037,166,481,44,171.1,70.7,0,0,0,1,0,0,832,0,2.0,0.64,2024-12-06,,5000.0,500.0
1038,355,35,24,162.6,64.6,1,1,0,2,1,1,1369,3,1.0,0.23,2023-10-07,,,500.0
1039,493,562,73,163.8,51.3,1,1,2,0,0,1,3339,0,,0.27,2020-12-12,,584.67,28568.46307002997
1040,3,105,53,162.3,95.4,1,1,1,4,1,1,2849,4,3.0,0.12,2024-07-06,387.0,10000.0,500.0
1041,266,545,60,182.1,52.1,1,1,3,2,1,0,2984,4,,0.57,2022-12-28,336.0,10000.0,500.0
1042,816,453,74,170.8,74.2,0,1,4,7,0,0,3926,1,,0.55,2020-05-06,,1243.95,9279.622260921173
1043,941,420,57,164.6,77.1,0,1,2,6,0,0,2839,2,,0.55,2025-01-25,753.0,922.33,500.0
1044,8,626,26,173.2,66.6,1,1,1,4,1,0,3096,0,,1.0,2021-08-14,,5000.0,500.0
1045,581,627,39,154.1,51.3,1,1,0,1,0,1,1543,2,4.0,0.11,2023-01-17,616.0,10000.0,9974.5385387336
1046,462,124,19,174.8,83.7,1,0,0,6,0,0,1993,1,2.0,0.18,2024-03-26,,586.99,500.0
1047,53,30,28,148.2,65.5,1,1,1,7,1,0,3745,0,,0.83,2022-12-13,306.0,10000.0,500.0
1048,228,86,18,154.0,78.7,1,0,4,6,1,0,3688,2,,0.8,2025-04-07,386.0,5000.0,500.0
1049,467,56,57,163.2,60.1,1,1,1,4,1,1,2507,0,4.0,0.11,2025-04-23,793.0,5000.0,13941.527954181993
1050,277,528,74,168.6,71.8,0,1,2,6,1,1,2694,4,3.0,0.99,2022-05-01,,5000.0,14236.835513896362
1051,512,391,18,169.8,81.6,0,0,3,1,0,1,1963,2,5.0,0.46,2023-03-20,,639.77,13546.94566728572
1052,531,367,63,166.2,82.5,0,0,3,5,0,1,2037,2,2.0,0.19,2024-03-10,,5000.0,19778.35539078744
1053,725,48,64,155.8,57.5,0,1,2,7,1,1,1053,0,2.0,0.98,2021-10-13,418.0,,17654.56282008825
1054,456,642,57,160.8,86.8,0,1,2,7,1,1,2298,4,,0.7,2023-10-27,,690.49,11421.443462561296
1055,368,393,28,167.1,57.7,0,1,2,2,1,0,2529,4,5.0,0.95,2024-08-24,543.0,10000.0,500.0
1056,197,243,61,173.2,75.6,1,0,0,3,1,0,2828,4,,0.35,2021-10-14,406.0,,500.0
1057,444,100,61,190.9,62.9,1,1,3,0,1,1,1380,4,,0.51,2025-03-30,,,21644.832592698243
1058,434,367,46,167.2,59.4,0,1,4,0,1,0,1998,2,,0.56,2020-03-17,594.0,,500.0
1059,629,420,23,171.3,61.1,1,0,0,1,0,1,1131,2,,0.13,2025-02-23,,,18435.404174632757
1060,883,528,43,174.2,84.7,0,1,3,1,0,1,1625,1,4.0,0.73,2022-05-25,,5000.0,21236.88883013472
1061,627,82,65,191.1,66.7,1,0,0,3,0,0,4146,2,,0.7,2025-06-02,657.0,,500.0
1062,111,287,42,165.4,29.4,1,1,4,4,1,1,3833,3,4.0,0.15,2021-08-11,,,17664.586088599888
1063,610,599,70,180.7,68.4,1,0,1,5,0,1,1844,4,3.0,0.24,2021-05-14,,5000.0,8116.3580936528115
1064,887,610,75,169.6,64.8,1,1,0,5,1,1,5209,1,5.0,0.91,2021-10-12,458.0,1104.31,12083.48293955499
1065,857,133,64,173.5,70.7,0,0,1,3,0,1,811,4,5.0,0.43,2024-11-06,,10000.0,500.0
1066,233,459,73,174.3,50.0,0,0,4,7,1,1,1274,2,,0.95,2020-04-30,800.0,,16091.874500371972
1067,434,498,56,180.6,87.9,0,1,2,5,1,1,3712,1,,0.31,2020-01-24,,10000.0,10815.09158862328
1068,163,528,75,160.2,71.3,1,0,1,3,1,1,2085,2,0.0,0.72,2024-03-26,842.0,10000.0,750.1675818274242
1069,389,621,73,157.3,70.4,0,0,2,3,0,0,4991,4,5.0,0.2,2023-03-14,,10000.0,500.0
1070,688,42,55,169.7,59.4,1,1,4,2,1,1,3565,0,5.0,0.65,2020-04-17,,,21054.2584713225
1071,151,439,33,162.0,70.0,0,1,4,1,0,1,2396,1,,0.19,2024-07-11,,,27795.93468969328
1072,204,435,58,163.7,56.6,0,1,2,6,1,0,2941,4,,0.79,2023-06-11,,5000.0,500.0
1073,116,68,31,166.6,73.4,1,1,0,7,0,0,2231,1,,0.12,2020-08-23,,,500.0
1074,981,50,53,185.2,79.4,0,0,0,4,0,1,2898,3,5.0,0.16,2025-04-21,672.0,474.01,12790.98416367052
1075,105,587,58,161.8,82.9,1,0,3,4,1,1,1740,1,,0.52,2020-08-18,,10000.0,3090.4762809527265
1076,899,528,68,180.9,86.0,1,0,4,3,0,1,3777,0,,0.23,2020-09-01,515.0,10000.0,29174.700527737616
1077,676,355,73,179.3,56.6,0,1,0,0,1,1,2846,0,,0.78,2020-04-23,762.0,,500.0
1078,745,233,39,167.8,70.0,0,1,0,3,1,0,1898,1,4.0,0.3,2020-07-06,521.0,,500.0
1079,101,28,68,166.0,71.3,1,0,4,4,1,1,2437,4,2.0,0.66,2022-08-12,531.0,,10942.245205344045
1080,846,370,75,165.4,46.0,1,1,0,5,1,0,4186,2,0.0,0.35,2020-02-20,459.0,10000.0,500.0
